"_created_at"	_id	_updated_at	altitude	device	latitude	longitude	precision	time_gps
2017-09-09T23:17:38.669Z	Nz4a4nAcNQ	2017-09-09T23:17:51.901Z	0	abc123	0	0	0	2017-09-09T23:17:53.079Z
2017-09-09T23:32:26.450Z	dz8eqeJTkK	2017-09-09T23:32:26.450Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-09T23:32:35.405Z
2017-09-09T23:32:32.857Z	ve04MWmFou	2017-09-09T23:32:32.857Z	0	ce37e35d0ddb2ce8	51.97529	7.5763054	19	2017-09-09T23:32:41.309Z
2017-09-10T09:23:27.195Z	AgK76w5C7G	2017-09-10T09:23:27.195Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T09:23:35.150Z
2017-09-10T09:23:56.386Z	YpFT4jomeN	2017-09-10T09:23:56.386Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:24:06.222Z
2017-09-10T09:23:56.601Z	MwVrkSvYZj	2017-09-10T09:23:56.601Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:24:06.253Z
2017-09-10T09:24:20.886Z	xvrZEn0yHU	2017-09-10T09:24:20.886Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	19	2017-09-10T09:24:31.266Z
2017-09-10T09:24:21.102Z	iLCS0bwBb1	2017-09-10T09:24:21.102Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	19	2017-09-10T09:24:31.285Z
2017-09-10T09:28:19.800Z	13kk6ZgdHg	2017-09-10T09:28:19.800Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:28:30.112Z
2017-09-10T09:28:20.100Z	EOefQ04Zsg	2017-09-10T09:28:20.100Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:28:30.139Z
2017-09-10T09:29:06.406Z	64BE4rF5kp	2017-09-10T09:29:06.406Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	19	2017-09-10T09:29:16.789Z
2017-09-10T09:29:06.630Z	rEqtr7aRbG	2017-09-10T09:29:06.630Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	19	2017-09-10T09:29:16.812Z
2017-09-10T09:44:28.186Z	sqYkNsJVAS	2017-09-10T09:44:28.186Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:33:15.271Z
2017-09-10T09:44:28.399Z	i9nEEWWxKN	2017-09-10T09:44:28.399Z	0	ce37e35d0ddb2ce8	51.978542	7.556459	1801	2017-09-10T09:33:15.302Z
2017-09-10T09:44:29.478Z	slNdWUdyqv	2017-09-10T09:44:29.478Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T09:39:18.718Z
2017-09-10T09:44:29.697Z	EMsvacsg5h	2017-09-10T09:44:29.697Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T09:39:18.748Z
2017-09-10T11:33:42.117Z	V4dGlYAMGr	2017-09-10T11:33:42.117Z	0	e56242e9404d2053	51.97527	7.5762997	19	2017-09-10T11:29:43.339Z
2017-09-10T11:33:44.637Z	oLrQ7xs1lm	2017-09-10T11:33:44.637Z	0	e56242e9404d2053	51.97567	7.5765176	20	2017-09-10T11:30:51.096Z
2017-09-10T11:51:09.600Z	3J6SKDCOoW	2017-09-10T11:51:09.600Z	0	ce37e35d0ddb2ce8	51.975418	7.5762596	20	2017-09-10T11:29:35.462Z
2017-09-10T12:00:53.898Z	HpCJTqRQRk	2017-09-10T12:00:53.898Z	0	ce37e35d0ddb2ce8	51.976604	7.5838046	1100	2017-09-10T12:01:03.448Z
2017-09-10T12:04:08.315Z	KhSyTK6t05	2017-09-10T12:04:08.315Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T12:04:17.893Z
2017-09-10T12:05:09.378Z	EY6z9sk5pE	2017-09-10T12:05:09.378Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	21	2017-09-10T12:05:18.405Z
2017-09-10T12:24:20.171Z	63cDlaQXFn	2017-09-10T12:24:20.171Z	0	ce37e35d0ddb2ce8	51.976604	7.5838046	1100	2017-09-10T12:24:28.695Z
2017-09-10T16:14:31.423Z	vM9LOzC7gp	2017-09-10T16:14:31.423Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T16:14:40.619Z
2017-09-10T16:46:06.920Z	rWPFg1tgJN	2017-09-10T16:46:06.920Z	0	ce37e35d0ddb2ce8	51.97655	7.574325	800	2017-09-10T16:46:16.886Z
2017-09-10T16:51:41.588Z	Ql0ZiewAEd	2017-09-10T16:51:41.588Z	0	ce37e35d0ddb2ce8	51.97655	7.574325	800	2017-09-10T16:51:51.739Z
2017-09-10T17:03:54.517Z	gLMvccymZ3	2017-09-10T17:03:54.517Z	0	ce37e35d0ddb2ce8	51.97537	7.576488	14	2017-09-10T17:04:03.876Z
2017-09-10T17:05:59.137Z	3TtKduTp13	2017-09-10T17:05:59.137Z	0	ce37e35d0ddb2ce8	51.975693	7.5764966	20	2017-09-10T17:06:08.586Z
2017-09-10T17:06:29.848Z	ROZvZyuP7v	2017-09-10T17:06:29.848Z	0	ce37e35d0ddb2ce8	51.97583	7.5762925	20	2017-09-10T17:06:38.300Z
2017-09-10T17:46:26.818Z	2UPsJu3kvT	2017-09-10T17:46:26.818Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-10T17:46:36.276Z
2017-09-10T17:47:45.827Z	vh3jb2kHAS	2017-09-10T17:47:45.827Z	0	ce37e35d0ddb2ce8	51.97529	7.5763316	20	2017-09-10T17:47:55.559Z
2017-09-10T17:48:48.656Z	KqODrzviRp	2017-09-10T17:48:48.656Z	0	e56242e9404d2053	51.97526	7.5764318	20	2017-09-10T17:48:51.610Z
2017-09-10T17:48:52.935Z	g15kTaElbU	2017-09-10T17:48:52.935Z	0	e56242e9404d2053	51.97526	7.5764318	21	2017-09-10T17:48:56.838Z
2017-09-10T22:02:23.776Z	FqIU32BP5C	2017-09-10T22:02:23.776Z	0	e56242e9404d2053	51.975197	7.5761504	14	2017-09-10T19:40:11.894Z
2017-09-11T12:04:58.792Z	8IvUxydmO4	2017-09-11T12:04:58.792Z	0	ce37e35d0ddb2ce8	51.969555	7.595866	20	2017-09-11T12:05:12.019Z
2017-09-11T18:53:20.484Z	YO9jSOQ84Y	2017-09-11T18:53:20.484Z	0	43719b7c983f3578	51.977966	7.5996494	1500	2017-09-11T18:53:33.495Z
2017-09-11T19:02:39.272Z	YeV0eawwY2	2017-09-11T19:02:39.272Z	0	43719b7c983f3578	51.963688	7.568266	1752	2017-09-11T19:02:50.686Z
2017-09-11T20:42:23.044Z	Gl4YoqmnY0	2017-09-11T20:42:23.044Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	19	2017-09-11T20:42:36.703Z
2017-09-11T21:11:10.791Z	QHSMznyVGh	2017-09-11T21:11:10.791Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	21	2017-09-11T21:11:24.138Z
2017-09-11T21:31:05.723Z	BkBPhhKC4B	2017-09-11T21:31:05.723Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-11T21:29:46.869Z
2017-09-11T22:05:57.004Z	Xhc4abAcqN	2017-09-11T22:05:57.004Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-11T22:06:10.413Z
2017-09-11T22:10:54.318Z	q30lkzRH7z	2017-09-11T22:10:54.318Z	0	ce37e35d0ddb2ce8	51.975357	7.57592	23	2017-09-11T22:11:06.593Z
2017-09-12T07:38:29.599Z	kgRwi36Tom	2017-09-12T07:38:29.599Z	0	ce37e35d0ddb2ce8	51.975296	7.576226	20	2017-09-12T07:38:44.803Z
2017-09-12T07:45:34.094Z	vQkTGAhiGd	2017-09-12T07:45:34.094Z	0	e56242e9404d2053	51.975296	7.576226	19	2017-09-12T07:45:46.731Z
2017-09-12T10:44:14.812Z	n8AgxTZfYx	2017-09-12T10:44:14.812Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	20	2017-09-12T10:28:25.442Z
2017-09-12T10:44:15.333Z	fsWXcctNEc	2017-09-12T10:44:15.333Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	20	2017-09-12T10:28:38.398Z
2017-09-12T10:44:15.840Z	fnfJnc86Tr	2017-09-12T10:44:15.840Z	0	ce37e35d0ddb2ce8	51.969563	7.595882	14	2017-09-12T10:31:00.826Z
2017-09-12T10:44:16.372Z	CFbsiaKxCo	2017-09-12T10:44:16.372Z	0	ce37e35d0ddb2ce8	51.971092	7.597833	1435	2017-09-12T10:31:20.548Z
2017-09-12T10:44:16.888Z	sxAclPmtlB	2017-09-12T10:44:16.888Z	0	ce37e35d0ddb2ce8	51.971092	7.597833	1435	2017-09-12T10:38:14.411Z
2017-09-12T15:28:33.259Z	naVdVviNDb	2017-09-12T15:28:33.259Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:49.259Z
2017-09-12T15:28:35.151Z	PxzJZ0Mn3t	2017-09-12T15:28:35.151Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:51.165Z
2017-09-12T15:28:36.585Z	xGGE70zHh8	2017-09-12T15:28:36.585Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:52.581Z
2017-09-12T15:28:37.840Z	7ZdeDH8uaL	2017-09-12T15:28:37.840Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:53.875Z
2017-09-12T15:28:39.984Z	MvyAJgcSUy	2017-09-12T15:28:39.984Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:55.910Z
2017-09-12T15:28:41.656Z	aVIIrJC2ay	2017-09-12T15:28:41.656Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:28:57.629Z
2017-09-12T15:29:52.192Z	amdFQoxNOI	2017-09-12T15:29:52.192Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:30:08.441Z
2017-09-12T15:29:53.287Z	ysyqVme0QJ	2017-09-12T15:29:53.287Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:30:09.514Z
2017-09-12T15:29:53.442Z	AK4v6xKHDB	2017-09-12T15:29:53.442Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:30:09.541Z
2017-09-12T15:30:45.269Z	GlnOHseuQx	2017-09-12T15:30:45.269Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:31:01.454Z
2017-09-12T15:30:45.734Z	G721DfCR8w	2017-09-12T15:30:45.734Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T15:31:01.906Z
2017-09-12T15:36:00.158Z	uNr9KYuENk	2017-09-12T15:36:00.158Z	140	79dd6cfabacb0919	20.0002	9.9998	3	2017-09-12T15:36:15.698Z
2017-09-12T15:40:28.816Z	G2HAZY2HHe	2017-09-12T15:40:28.816Z	0	ce37e35d0ddb2ce8	51.96956	7.595876	10	2017-09-12T15:40:44.923Z
2017-09-12T15:40:29.420Z	kuAh2x3Mai	2017-09-12T15:40:29.420Z	0	ce37e35d0ddb2ce8	51.96956	7.595876	10	2017-09-12T15:40:45.130Z
2017-09-12T15:41:14.596Z	iHxWTRntAL	2017-09-12T15:41:14.596Z	0	ce37e35d0ddb2ce8	51.969563	7.595882	141	2017-09-12T15:41:30.831Z
2017-09-12T15:41:16.854Z	DQGpJxasJ6	2017-09-12T15:41:16.854Z	0	ce37e35d0ddb2ce8	51.969563	7.595882	20	2017-09-12T15:41:33.133Z
2017-09-12T15:41:17.365Z	5mqscg9izi	2017-09-12T15:41:17.365Z	0	ce37e35d0ddb2ce8	51.969563	7.595882	20	2017-09-12T15:41:33.595Z
2017-09-12T15:44:36.364Z	xQ9bxOM5pG	2017-09-12T15:44:36.364Z	0	e56242e9404d2053	51.969574	7.595898	19	2017-09-12T15:44:49.675Z
2017-09-12T15:44:39.462Z	d2MJposND8	2017-09-12T15:44:39.462Z	0	e56242e9404d2053	51.969574	7.595898	19	2017-09-12T15:44:52.546Z
2017-09-12T16:05:55.017Z	5DvZlNNpVy	2017-09-12T16:05:55.017Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T16:06:11.344Z
2017-09-12T16:05:56.020Z	rwsoKzHcLz	2017-09-12T16:05:56.020Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T16:06:12.214Z
2017-09-12T16:09:11.967Z	ICVAfbI6fI	2017-09-12T16:09:11.967Z	0	43719b7c983f3578	51.969563	7.595882	20	2017-09-12T16:09:27.740Z
2017-09-12T16:09:15.115Z	O0XLgJ4IkK	2017-09-12T16:09:15.115Z	0	43719b7c983f3578	51.969555	7.5958395	20	2017-09-12T16:09:31.437Z
2017-09-12T16:10:37.566Z	v4jxXd8PlD	2017-09-12T16:10:37.566Z	0	e56242e9404d2053	51.969578	7.595845	19	2017-09-12T16:10:43.303Z
2017-09-12T16:10:37.831Z	H7eJ4Xm5AH	2017-09-12T16:10:37.831Z	0	e56242e9404d2053	51.969578	7.595845	19	2017-09-12T16:10:43.391Z
2017-09-12T16:10:38.829Z	zpjZr86Lvo	2017-09-12T16:10:38.829Z	0	ce37e35d0ddb2ce8	51.969555	7.59589	15	2017-09-12T16:10:54.824Z
2017-09-12T16:10:39.410Z	uU9MIZo7Ap	2017-09-12T16:10:39.410Z	0	ce37e35d0ddb2ce8	51.969555	7.5958657	13	2017-09-12T16:10:55.563Z
2017-09-12T16:21:03.391Z	5vdWA7jwkn	2017-09-12T16:21:03.391Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T16:21:19.610Z
2017-09-12T16:21:03.989Z	1Kelrw0CeI	2017-09-12T16:21:03.989Z	0	ce37e35d0ddb2ce8	51.96424	7.604869	1669	2017-09-12T16:21:19.734Z
2017-09-12T16:21:17.720Z	1VFlUpelqC	2017-09-12T16:21:17.720Z	0	e56242e9404d2053	51.969555	7.595866	19	2017-09-12T16:21:30.795Z
2017-09-12T16:21:18.017Z	Fgpqbp4iiT	2017-09-12T16:21:18.017Z	0	e56242e9404d2053	51.969555	7.595866	19	2017-09-12T16:21:30.908Z
2017-09-12T16:23:20.481Z	rMlhbBGfcb	2017-09-12T16:23:20.481Z	138	2cd0eb928a5e9c99	20	9.9999	3	2017-09-12T16:23:35.668Z
2017-09-12T16:26:23.966Z	Q0b7HgBoAa	2017-09-12T16:26:23.966Z	0	43719b7c983f3578	51.977966	7.5996494	1500	2017-09-12T16:26:40.302Z
2017-09-12T16:36:28.793Z	MR3RXUryy5	2017-09-12T16:36:28.793Z	0	ce37e35d0ddb2ce8	51.969555	7.595866	20	2017-09-12T16:36:45.164Z
2017-09-12T16:36:31.513Z	0b5DuRZ808	2017-09-12T16:36:31.513Z	0	ce37e35d0ddb2ce8	51.969555	7.595866	20	2017-09-12T16:36:47.816Z
2017-09-12T16:36:33.253Z	OQH6Gl6kKH	2017-09-12T16:36:33.253Z	0	ce37e35d0ddb2ce8	51.969555	7.595866	20	2017-09-12T16:36:49.450Z
2017-09-12T16:36:56.312Z	va2Hgt1Yv5	2017-09-12T16:36:56.312Z	0	e56242e9404d2053	51.969555	7.5958924	19	2017-09-12T16:37:09.583Z
2017-09-12T16:36:56.644Z	jqvJJBvuWw	2017-09-12T16:36:56.644Z	0	e56242e9404d2053	51.969555	7.5958924	19	2017-09-12T16:37:09.770Z
2017-09-12T16:39:25.409Z	35DwbH2At6	2017-09-12T16:39:25.409Z	0	43719b7c983f3578	51.977966	7.5996494	1500	2017-09-12T16:39:41.169Z
2017-09-12T16:39:28.251Z	KXkO23RhPw	2017-09-12T16:39:28.251Z	0	43719b7c983f3578	51.977966	7.5996494	1500	2017-09-12T16:39:44.476Z
2017-09-12T16:49:38.071Z	e6l1QZQduz	2017-09-12T16:49:38.071Z	0	e56242e9404d2053	51.969555	7.595866	19	2017-09-12T16:49:41.983Z
2017-09-12T16:49:38.559Z	hiKox81xFO	2017-09-12T16:49:38.559Z	0	e56242e9404d2053	51.969555	7.595866	19	2017-09-12T16:49:42.434Z
2017-09-12T16:49:48.272Z	XaHR8rsLX6	2017-09-12T16:49:48.272Z	0	e56242e9404d2053	51.969532	7.5959134	19	2017-09-12T16:50:01.687Z
2017-09-12T20:54:43.395Z	fICB0deAZg	2017-09-12T20:54:43.395Z	0	43719b7c983f3578	51.96012	7.6245937	1552	2017-09-12T17:31:16.405Z
2017-09-12T20:54:43.743Z	njUGFABUXA	2017-09-12T20:54:43.743Z	0	43719b7c983f3578	51.975296	7.576226	20	2017-09-12T20:54:54.725Z
2017-09-12T21:05:12.978Z	zG1MnN9yct	2017-09-12T21:05:12.978Z	0	43719b7c983f3578	51.975296	7.576226	19	2017-09-12T21:05:29.483Z
2017-09-13T06:33:13.995Z	gKU2swkoqY	2017-09-13T06:33:13.995Z	0	e2ff1ed10162056f	51.995506	7.558229	74373	2017-09-13T06:33:30.619Z
2017-09-13T06:33:16.093Z	f5cANVMF38	2017-09-13T06:33:16.093Z	0	e2ff1ed10162056f	51.995514	7.558043	179	2017-09-13T06:33:32.477Z
2017-09-13T06:33:16.676Z	bIq9f6veQW	2017-09-13T06:33:16.676Z	131	e2ff1ed10162056f	51.99551	7.5580397	183	2017-09-13T06:33:33.107Z
2017-09-13T07:01:26.303Z	FRd62UAKgt	2017-09-13T07:01:26.303Z	98	e2ff1ed10162056f	51.972332	7.635186	75	2017-09-13T07:01:42.544Z
2017-09-13T07:01:27.287Z	tQLgc9o2eK	2017-09-13T07:01:27.287Z	98	e2ff1ed10162056f	51.972332	7.635186	75	2017-09-13T07:01:42.905Z
2017-09-13T07:07:14.716Z	nPBuBdo3Ph	2017-09-13T07:07:14.716Z	0	43719b7c983f3578	51.975277	7.5761676	20	2017-09-13T07:07:21.041Z
2017-09-13T09:15:29.578Z	S0exvDrZbK	2017-09-13T09:15:29.578Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T09:15:48.213Z
2017-09-13T09:15:32.180Z	Whr3GxF7eW	2017-09-13T09:15:32.180Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T09:15:50.834Z
2017-09-13T10:16:47.457Z	FCEF4Hev5t	2017-09-13T10:16:47.457Z	0	ce37e35d0ddb2ce8	51.969578	7.595845	20	2017-09-13T10:17:06.202Z
2017-09-13T10:16:51.619Z	gBMsQCUSxk	2017-09-13T10:16:51.619Z	0	ce37e35d0ddb2ce8	51.969578	7.595845	808	2017-09-13T10:17:09.721Z
2017-09-13T10:16:52.890Z	0fonecy6WR	2017-09-13T10:16:52.890Z	0	ce37e35d0ddb2ce8	51.969578	7.595845	883	2017-09-13T10:17:11.590Z
2017-09-13T10:16:54.544Z	oZjAd38bQU	2017-09-13T10:16:54.544Z	0	ce37e35d0ddb2ce8	51.969578	7.595845	949	2017-09-13T10:17:13.012Z
2017-09-13T10:16:55.460Z	McEGxs1B4q	2017-09-13T10:16:55.460Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:14.260Z
2017-09-13T10:16:58.668Z	kixFNCPnNG	2017-09-13T10:16:58.668Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:17.430Z
2017-09-13T10:17:00.605Z	5VOuoLXGSk	2017-09-13T10:17:00.605Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:19.091Z
2017-09-13T10:17:03.212Z	jCs8ewkd8W	2017-09-13T10:17:03.212Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:21.948Z
2017-09-13T10:17:06.225Z	OKGFMQAuAl	2017-09-13T10:17:06.225Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:24.964Z
2017-09-13T10:17:09.001Z	aVVhWGBB8e	2017-09-13T10:17:09.001Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:27.732Z
2017-09-13T10:17:10.976Z	harX4SCJbk	2017-09-13T10:17:10.976Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:29.697Z
2017-09-13T10:17:12.749Z	HifVwZxaeE	2017-09-13T10:17:12.749Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:17:31.432Z
2017-09-13T10:20:45.865Z	81L3podrNG	2017-09-13T10:20:45.865Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T10:21:04.554Z
2017-09-13T10:27:05.981Z	GAyH18wMkc	2017-09-13T10:27:05.981Z	0	43719b7c983f3578	51.96952	7.5957494	19	2017-09-13T07:43:15.970Z
2017-09-13T10:27:06.221Z	p2CGEAXklO	2017-09-13T10:27:06.221Z	0	43719b7c983f3578	51.969517	7.595802	20	2017-09-13T07:43:17.272Z
2017-09-13T11:36:03.930Z	g7WLfNHSNt	2017-09-13T11:36:03.930Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	20	2017-09-13T11:36:22.831Z
2017-09-13T11:36:06.948Z	FuUlCFq3r2	2017-09-13T11:36:06.948Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	97	2017-09-13T11:36:25.818Z
2017-09-13T11:36:08.202Z	dOQgPbPF2s	2017-09-13T11:36:08.202Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	97	2017-09-13T11:36:27.055Z
2017-09-13T11:36:11.927Z	doCjJENJtB	2017-09-13T11:36:11.927Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	163	2017-09-13T11:36:30.726Z
2017-09-13T11:36:14.408Z	s7kfyofINH	2017-09-13T11:36:14.408Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	293	2017-09-13T11:36:33.271Z
2017-09-13T11:36:25.000Z	SWyKzCS2CI	2017-09-13T11:36:25.000Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	293	2017-09-13T11:36:43.875Z
2017-09-13T11:36:25.973Z	TE2DJpjrZd	2017-09-13T11:36:25.973Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	359	2017-09-13T11:36:44.818Z
2017-09-13T11:36:29.546Z	TItYB4xyLN	2017-09-13T11:36:29.546Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	424	2017-09-13T11:36:48.422Z
2017-09-13T11:36:34.676Z	Bi4vH51EHP	2017-09-13T11:36:34.676Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	554	2017-09-13T11:36:53.545Z
2017-09-13T11:36:35.406Z	pUhQfGjtsQ	2017-09-13T11:36:35.406Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	554	2017-09-13T11:36:54.282Z
2017-09-13T11:36:39.641Z	MBqLlAuzoa	2017-09-13T11:36:39.641Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	554	2017-09-13T11:36:58.494Z
2017-09-13T11:36:46.745Z	EVOQziU1Ay	2017-09-13T11:36:46.745Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	685	2017-09-13T11:37:05.158Z
2017-09-13T11:36:47.265Z	QBclP4jB1G	2017-09-13T11:36:47.265Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	685	2017-09-13T11:37:06.111Z
2017-09-13T11:36:50.115Z	9HtOEzP2TI	2017-09-13T11:36:50.115Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	685	2017-09-13T11:37:08.993Z
2017-09-13T11:36:54.535Z	HCNuUybNVy	2017-09-13T11:36:54.535Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	815	2017-09-13T11:37:13.352Z
2017-09-13T11:37:00.318Z	sgzbgYpYA8	2017-09-13T11:37:00.318Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	815	2017-09-13T11:37:19.139Z
2017-09-13T11:37:04.883Z	fApswiIGnJ	2017-09-13T11:37:04.883Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	880	2017-09-13T11:37:23.652Z
2017-09-13T11:37:09.474Z	CJzXAg0fsG	2017-09-13T11:37:09.474Z	0	ce37e35d0ddb2ce8	51.969574	7.595872	946	2017-09-13T11:37:28.308Z
2017-09-13T11:37:14.794Z	peCqvagfol	2017-09-13T11:37:14.794Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:37:33.658Z
2017-09-13T11:37:19.749Z	4iLG9xw9e8	2017-09-13T11:37:19.749Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:37:38.592Z
2017-09-13T11:37:24.726Z	WdPmMX7aeX	2017-09-13T11:37:24.726Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:37:43.567Z
2017-09-13T11:37:29.849Z	AdcPomNHZM	2017-09-13T11:37:29.849Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:37:48.614Z
2017-09-13T11:37:30.500Z	hqSTpGDFV4	2017-09-13T11:37:30.500Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:37:49.332Z
2017-09-13T11:38:20.994Z	ULIhqhDNEQ	2017-09-13T11:38:20.994Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:39.806Z
2017-09-13T11:38:21.666Z	YHhzbxYquF	2017-09-13T11:38:21.666Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:40.493Z
2017-09-13T11:38:22.353Z	kEMB7XXKTM	2017-09-13T11:38:22.353Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:41.146Z
2017-09-13T11:38:23.775Z	HzvoZSGeHD	2017-09-13T11:38:23.775Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:41.923Z
2017-09-13T11:38:24.411Z	akL8EBkZ6C	2017-09-13T11:38:24.411Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:42.553Z
2017-09-13T11:38:25.051Z	K08kHJif28	2017-09-13T11:38:25.051Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:43.188Z
2017-09-13T11:38:25.649Z	DHtjEJkCvq	2017-09-13T11:38:25.649Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:43.888Z
2017-09-13T11:38:26.312Z	Jm5GWstdqh	2017-09-13T11:38:26.312Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:44.603Z
2017-09-13T11:38:26.938Z	6dURc0iXnE	2017-09-13T11:38:26.938Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:45.356Z
2017-09-13T11:38:27.538Z	jgIJAKs41Y	2017-09-13T11:38:27.538Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:46.028Z
2017-09-13T11:38:28.049Z	srr2X9kr6o	2017-09-13T11:38:28.049Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:46.678Z
2017-09-13T11:38:28.708Z	NUy7Wz9KG0	2017-09-13T11:38:28.708Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:47.458Z
2017-09-13T11:38:30.435Z	mfECjB3oet	2017-09-13T11:38:30.435Z	0	ce37e35d0ddb2ce8	51.977966	7.5996494	1500	2017-09-13T11:38:49.261Z
